target,K,fs,disc,score,accuracy,mean_prob_true,persistence_accuracy,majority_accuracy,majority_class,n_features_including_target,features,time_sec,model_pkl_path,edges_csv_path,exclude_other_throughputs,error
throughput_3,20,markov,dbscan,aic,0.08208208208208208,0.05105008489133186,0.6296296296296297,0.0,48.0,16.0,"['throughput_2', 'avg_p_latency_3', 'buffer_size_3', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_3', 'python_gc_collections_total_2', 'python_gc_collections_total_3', 'python_gc_collections_total_7', 'python_gc_collections_total_6', 'python_gc_collections_total_5', 'python_gc_objects_collected_total_5', 'python_gc_objects_collected_total_6', 'python_gc_collections_total_9', 'python_gc_collections_total_8', 'python_gc_objects_collected_total_8', 'throughput_3']",6.671093957999801,,,False,
throughput_3,20,mrmr,classic_uniform,bic,,,,,,,,62.64008716699982,,,False,2
throughput_3,20,mrmr,classic_uniform,aic,,,,,,,,63.01331454199999,,,False,2
throughput_3,20,mrmr,classic_quantile,bic,0.992992992992993,0.5435874583578547,0.987987987987988,0.09109109109109109,2.0,18.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'python_gc_objects_collected_total_1', 'data_quality_2', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_1', 'data_quality_1', 'throughput_3']",63.457554374999745,,,False,
throughput_3,20,mrmr,classic_quantile,aic,0.45045045045045046,0.4040050144292994,0.987987987987988,0.09109109109109109,2.0,18.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'python_gc_objects_collected_total_1', 'data_quality_2', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_1', 'data_quality_1', 'throughput_3']",64.70373612499998,,,False,
throughput_3,20,mrmr,kmeans,bic,0.998998998998999,0.6380248375059123,0.998998998998999,0.908908908908909,0.0,18.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'python_gc_objects_collected_total_1', 'data_quality_2', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_1', 'data_quality_1', 'throughput_3']",63.191034083999966,,,False,
throughput_3,20,mrmr,kmeans,aic,0.998998998998999,0.4930226538416423,0.998998998998999,0.908908908908909,0.0,18.0,"['buffer_size_3', 'scrape_duration_seconds_2', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'python_gc_objects_collected_total_1', 'data_quality_2', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_1', 'data_quality_1', 'throughput_3']",63.41164745800006,,,False,
throughput_3,20,mrmr,dbscan,bic,0.0,0.04232405708537103,0.6296296296296297,0.0,48.0,17.0,"['buffer_size_3', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'python_gc_objects_collected_total_1', 'data_quality_2', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_1', 'data_quality_1', 'throughput_3']",62.12193037499992,,,False,
throughput_3,20,mrmr,dbscan,aic,0.0,0.03958950010961031,0.6296296296296297,0.0,48.0,17.0,"['buffer_size_3', 'throughput_2', 'python_gc_collections_total_7', 'avg_p_latency_3', 'throughput_1', 'python_gc_objects_collected_total_4', 'avg_p_latency_2', 'buffer_size_2', 'data_quality_3', 'python_gc_objects_collected_total_9', 'python_gc_objects_collected_total_1', 'data_quality_2', 'python_gc_objects_collected_total_2', 'python_gc_objects_collected_total_8', 'process_resident_memory_bytes_1', 'data_quality_1', 'throughput_3']",62.34241712499988,,,False,
throughput_3,20,pca,classic_uniform,bic,,,,,,,,3.515406333000101,,,False,1
throughput_3,20,pca,classic_uniform,aic,,,,,,,,6.013964458999908,,,False,1
throughput_3,20,pca,classic_quantile,bic,0.2602602602602603,0.39734617425228014,0.987987987987988,0.09109109109109109,2.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",5.185631415999978,,,False,
throughput_3,20,pca,classic_quantile,aic,0.1891891891891892,0.3544954968882328,0.987987987987988,0.09109109109109109,2.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",13.622122541999943,,,False,
throughput_3,20,pca,kmeans,bic,0.1881881881881882,0.29954575186403865,0.998998998998999,0.908908908908909,0.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",5.394829625000057,,,False,
throughput_3,20,pca,kmeans,aic,0.16516516516516516,0.3075152883388774,0.998998998998999,0.908908908908909,0.0,21.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_7', 'pca_8', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",11.349424415999692,,,False,
throughput_3,20,pca,dbscan,bic,0.0,0.010631466480272269,0.6296296296296297,0.0,48.0,19.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",2.3713517920000413,,,False,
throughput_3,20,pca,dbscan,aic,0.008008008008008008,0.018988034956617487,0.6296296296296297,0.0,48.0,19.0,"['pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5', 'pca_6', 'pca_9', 'pca_10', 'pca_11', 'pca_12', 'pca_13', 'pca_14', 'pca_15', 'pca_16', 'pca_17', 'pca_18', 'pca_19', 'pca_20', 'throughput_3']",4.152150124999935,,,False,
