target,K,n_bins,fs,disc,score,accuracy,f1,precision,recall,log_loss,persistence_accuracy,persistence_f1,persistence_precision,persistence_recall,ar_dbn_accuracy,ar_dbn_f1,ar_dbn_precision,ar_dbn_recall,ar_dbn_log_loss,n_features_incl_target,features,mb_size,mb_fallback,train_time_sec,eval_time_sec,total_time_sec,cache_hits,cache_size,model_pkl_path,edges_csv_path,exclude_other_throughputs,modeling_granularity_sec,error,acc_tput1,acc_tput2,acc_tput3,f1_tput1,f1_tput2,f1_tput3,prec_tput1,prec_tput2,prec_tput3,rec_tput1,rec_tput2,rec_tput3,ll_tput1,ll_tput2,ll_tput3
throughput_3,20,3.0,mrmr,classic_quantile,bic,0.8255382331106161,0.8096521165713768,0.8182096109352104,0.8042769905513611,0.6455087509951661,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,2.8305825639981776,1.403951927088201,88.62386929802597,556.0,791.0,,,False,30,,0.6124721603563474,0.7847067557535263,0.8255382331106161,0.4381065061830924,0.7093185585236995,0.8096521165713768,0.5005512096674779,0.795889776292507,0.8182096109352104,0.39556251519441704,0.6973058785379954,0.8042769905513611,0.8054035770869823,0.6742821688889399,0.6455087509951661
throughput_3,20,4.0,mrmr,classic_quantile,bic,0.5716406829992576,0.5414065436115496,0.5576304386306543,0.535443183063854,1.0887423632604363,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,2.547170700971037,1.3655531781259924,88.76970697008073,348.0,999.0,,,False,30,,0.6867112100965108,0.621380846325167,0.5716406829992576,0.4796433748699801,0.6327887019618503,0.5414065436115496,0.4861702434733232,0.6228035411673654,0.5576304386306543,0.5505424475079972,0.6592634841338852,0.535443183063854,0.842747577553846,0.8622856215194045,1.0887423632604363
throughput_3,20,5.0,mrmr,classic_quantile,bic,0.6414253897550112,0.6306476368319914,0.6302807599737121,0.6455755176621181,1.0736949851743502,0.8626577579806979,0.845499961543088,0.8458605178750626,0.8451444213496895,0.14996288047512993,0.052162685603615234,0.029992576095025987,0.2,1.609291431485734,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,2.3525608060881495,1.651392170926556,88.46262815198861,188.0,1159.0,,,False,30,,0.6391982182628062,0.6688938381588716,0.6414253897550112,0.406193091551347,0.6242471916193117,0.6306476368319914,0.4397003021508201,0.6281343441246564,0.6302807599737121,0.38591868933115353,0.6313628051178388,0.6455755176621181,1.1612695095404173,1.0403452316600388,1.0736949851743502
throughput_3,20,6.0,mrmr,classic_quantile,bic,0.6317743132887899,0.5972354831436776,0.6090136925070954,0.6038091602651622,0.9921159805203067,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,2.1383373790886253,1.2940308379475027,86.42719315504655,145.0,1202.0,,,False,30,,0.5612472160356348,0.6688938381588716,0.6317743132887899,0.4644229494614748,0.6465492769014262,0.5972354831436776,0.5192051129994055,0.6628789869625021,0.6090136925070954,0.44933226447882113,0.7179537024978792,0.6038091602651622,1.4364103581176146,1.1014231288856162,0.9921159805203067
throughput_3,20,8.0,mrmr,classic_quantile,bic,0.5835189309576837,0.5607130633569958,0.5767078671837449,0.5565064528911059,1.2860091970839662,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,2.067994163138792,1.329455483937636,85.5960451120045,70.0,1277.0,,,False,30,,0.6005939123979213,0.6347438752783965,0.5835189309576837,0.43659114546520744,0.6214833154184202,0.5607130633569958,0.44863724743795863,0.6292801023541463,0.5767078671837449,0.4489198326095294,0.6717117072609455,0.5565064528911059,1.33708148774606,1.3945629594652296,1.2860091970839662
throughput_3,20,2.0,mrmr,classic_quantile,aic,0.7134372680029696,0.6820859931029423,0.7451267835883221,0.6852523299223807,0.4432619510867024,0.9547141796585004,0.9540158032026138,0.9541007097597565,0.9539319958101684,0.43875278396436523,0.30495356037151705,0.21937639198218262,0.5,0.6931471805599454,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,3.3669098259415478,1.0250281889457256,87.50587729318067,1033.0,314.0,,,False,30,,0.8210838901262064,0.7579806978470676,0.7134372680029696,0.6930267260136793,0.7286288129727592,0.6820859931029423,0.664057887949563,0.7325489398254894,0.7451267835883221,0.8694849619207435,0.7255228403150926,0.6852523299223807,0.41346267745700277,0.4218630294011021,0.4432619510867024
throughput_3,20,3.0,mrmr,classic_quantile,aic,0.8470675575352635,0.8391728483964226,0.8373533408356458,0.8413210210952126,0.49333136801494604,0.9034892353377877,0.9005309788404275,0.9007516273338574,0.9003126060666217,0.3838158871566444,0.18490701001430618,0.1279386290522148,0.3333333333333333,1.0984642534211584,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,4.2613938429858536,1.795081552816555,90.8082052981481,556.0,791.0,,,False,30,,0.6770601336302895,0.8069784706755754,0.8470675575352635,0.47700648028785847,0.7903531699331586,0.8391728483964226,0.5210992282564998,0.7841346871018379,0.8373533408356458,0.4539877300613497,0.8020039939388465,0.8413210210952126,0.7109663869310986,0.6341146486276127,0.49333136801494604
throughput_3,20,4.0,mrmr,classic_quantile,aic,0.5018559762435041,0.4816169810580453,0.5016222392528555,0.5255746757314796,0.9982850752953218,0.9079435783221975,0.9076842108441509,0.9080543816901089,0.9073187552155374,0.12694877505567928,0.05632411067193676,0.03173719376391982,0.25,1.3863672939628553,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,5.983083382016048,2.039484468055889,94.18577694706619,348.0,999.0,,,False,30,,0.512249443207127,0.6607275426874536,0.5018559762435041,0.37528858312536095,0.6154228940744857,0.4816169810580453,0.4145250922708775,0.6107056344872102,0.5016222392528555,0.4496786251216641,0.6376522064746559,0.5255746757314796,1.1260302382250726,0.9398826306897655,0.9982850752953218
throughput_3,20,5.0,mrmr,classic_quantile,aic,0.6985894580549369,0.6624487423416391,0.68036849527836,0.6652127315680206,1.242935765989694,0.8626577579806979,0.845499961543088,0.8458605178750626,0.8451444213496895,0.14996288047512993,0.052162685603615234,0.029992576095025987,0.2,1.609291431485734,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,4.8554296819493175,2.3344111118931323,95.65703308302909,188.0,1159.0,,,False,30,,0.615441722345954,0.7119524870081663,0.6985894580549369,0.388451898062155,0.6634762628005079,0.6624487423416391,0.4203273820294231,0.6564130253665625,0.68036849527836,0.363994487649847,0.6866218830624351,0.6652127315680206,1.2852639334837614,1.1397239243040473,1.242935765989694
throughput_3,20,6.0,mrmr,classic_quantile,aic,0.6562731997030438,0.6146664342107059,0.6385407750960083,0.6138603553543561,1.0932837531576698,0.8596881959910914,0.8657998013014473,0.8658231259639263,0.8657794323504162,0.19970304380103934,0.05548679867986799,0.033283840633506555,0.16666666666666666,1.791779820993521,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,4.407557809958234,1.8076123259961605,91.04289764305577,145.0,1202.0,,,False,30,,0.5694135115070527,0.6644394951744618,0.6562731997030438,0.37041115713817224,0.6546348213833698,0.6146664342107059,0.40753053050704063,0.6519300140831635,0.6385407750960083,0.3500370403715629,0.7034771969732679,0.6138603553543561,1.2967315724759345,1.1486566247553396,1.0932837531576698
throughput_3,20,8.0,mrmr,classic_quantile,aic,0.4424647364513734,0.3864864363166165,0.45962150085714093,0.4119160635099315,1.5098409345985315,0.8433556050482554,0.8394013362382622,0.8396306105614684,0.8391792640953135,0.15293244246473645,0.03316162266580811,0.019116555308092056,0.125,2.0784188456894834,19.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,python_gc_objects_collected_total_5,throughput_3",,,3.549551106058061,2.857907001161948,93.35468716709875,70.0,1277.0,,,False,30,,0.5382331106161841,0.5857461024498887,0.4424647364513734,0.3996744071065315,0.49024871651989227,0.3864864363166165,0.423689901460942,0.5121717333708791,0.45962150085714093,0.4130727343820535,0.4980909391567463,0.4119160635099315,1.691479791524707,1.4290527033666949,1.5098409345985315
throughput_3,20,2.0,mrmr,kmeans,bic,0.8841870824053452,0.8415064624742044,0.8567335829583713,0.8292181129708571,0.31997496028239697,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,3.2445563189685345,0.8052037069573998,84.47511820192449,1198.0,149.0,,,False,30,,0.7260579064587973,0.9168522642910171,0.8841870824053452,0.7247740102827052,0.8929009541117674,0.8415064624742044,0.740666280546212,0.9028061447150213,0.8567335829583713,0.7525172844180796,0.8842888151174668,0.8292181129708571,0.8999628740037081,0.3383241488474502,0.31997496028239697
throughput_3,20,3.0,mrmr,kmeans,bic,0.7668893838158871,0.7686330269301109,0.7764006198408472,0.7760645211526597,0.7113755550062036,0.9265033407572383,0.914153959306475,0.9141389976318206,0.9141698561870707,0.44988864142538976,0.20686123911930365,0.14996288047512993,0.3333333333333333,1.021953043767708,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,2.8468958029989153,0.8735146950930357,85.05213152617216,1019.0,328.0,,,False,30,,0.6636971046770601,0.6629547141796585,0.7668893838158871,0.6405913574151914,0.6769334624057487,0.7686330269301109,0.68573280755494,0.6603290673978481,0.7764006198408472,0.70992479789048,0.7053608900216576,0.7760645211526597,1.1978434613900348,0.8516579343061463,0.7113755550062036
throughput_3,20,4.0,mrmr,kmeans,bic,0.8166295471417966,0.8017507546917049,0.8149791349929113,0.7992175062093398,0.5157799463294637,0.9161098737936154,0.8821964285150317,0.8821660010951597,0.8822276383158036,0.44766146993318484,0.15461538461538463,0.11191536748329621,0.25,1.1702782189966097,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,2.447028099093586,1.0054929160978645,84.15317540802062,743.0,604.0,,,False,30,,0.651818856718634,0.8047512991833704,0.8166295471417966,0.5705262650252484,0.7973183466490847,0.8017507546917049,0.5896370218872033,0.8057881998127292,0.8149791349929113,0.7164339553722492,0.7928587168486196,0.7992175062093398,1.3127048808871702,0.5737533108941915,0.5157799463294637
throughput_3,20,5.0,mrmr,kmeans,bic,0.7520415738678545,0.7433979335513035,0.7587042361607494,0.7378830908763039,0.8381356485687257,0.8804751299183371,0.859177735613644,0.8592543347871338,0.8591020764076343,0.2858203414996288,0.08891454965357967,0.05716406829992576,0.2,1.4693691557465314,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,2.1959628800395876,1.0727008460089564,86.98104663309641,507.0,840.0,,,False,30,,0.3749072011878248,0.7587230883444692,0.7520415738678545,0.35792801329567664,0.7585456584687416,0.7433979335513035,0.49795843400890394,0.74263212492219,0.7587042361607494,0.49198145291179235,0.7890658914380799,0.7378830908763039,2.3561634855956903,0.7163459976087431,0.8381356485687257
throughput_3,20,6.0,mrmr,kmeans,bic,0.47512991833704527,0.45898573834961964,0.46333440539400544,0.49553231621845084,1.5314917621173647,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,2.2905140528455377,1.2622044649906456,85.80696904612705,422.0,925.0,,,False,30,,0.44320712694877507,0.42538975501113585,0.47512991833704527,0.3985770000965984,0.439206741572558,0.45898573834961964,0.4753827506153244,0.4826429037124494,0.46333440539400544,0.4338884251214843,0.48159736103013384,0.49553231621845084,1.6427681512449188,1.6133554395920766,1.5314917621173647
throughput_3,20,8.0,mrmr,kmeans,bic,0.6117297698589458,0.5874280625469404,0.6519118033419067,0.582662477360701,1.347077647214109,0.8678544914625093,0.8317576395241347,0.8317781544294499,0.8317380668776017,0.25092798812175204,0.050148367952522255,0.031365998515219005,0.125,1.8923113175606419,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,2.002494771964848,0.9705850209575146,84.92643418395892,306.0,1041.0,,,False,30,,0.4298440979955457,0.5315515961395694,0.6117297698589458,0.33603826506355494,0.4070663390367249,0.5874280625469404,0.4143688325774489,0.4367507655561353,0.6519118033419067,0.3012257137564421,0.44544368158336123,0.582662477360701,1.6915613589779663,1.2864676483935138,1.347077647214109
throughput_3,20,2.0,mrmr,kmeans,aic,0.8426132145508537,0.7881446970146596,0.7950073782587309,0.7821353071678301,0.3614940390414952,0.9510022271714922,0.9354607807835713,0.9354607807835713,0.9354607807835713,0.7453600593912398,0.42705231816248407,0.3726800296956199,0.5,0.576794849183462,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,4.433303348952904,1.0633963788859546,86.91699736309238,1176.0,171.0,,,False,30,,0.7624350408314774,0.8158871566443949,0.8426132145508537,0.760437508336668,0.7665981017964741,0.7881446970146596,0.7699061911206645,0.7684903748733536,0.7950073782587309,0.7852700295903627,0.7647999289425766,0.7821353071678301,0.6573756691068989,0.43375592243655375,0.3614940390414952
throughput_3,20,3.0,mrmr,kmeans,aic,0.8173719376391982,0.8070474019980368,0.8321344785199453,0.7969073132358608,0.5573333001919566,0.9265033407572383,0.914153959306475,0.9141389976318206,0.9141698561870707,0.44988864142538976,0.20686123911930365,0.14996288047512993,0.3333333333333333,1.021953043767708,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,4.408045260934159,1.434156022965908,90.06541117699817,960.0,387.0,,,False,30,,0.6228656273199703,0.8195991091314031,0.8173719376391982,0.6111178236600767,0.8126583316720303,0.8070474019980368,0.6595027922952962,0.8390406721286136,0.8321344785199453,0.6908505224707607,0.7939255538642858,0.7969073132358608,0.7509906388628872,0.6078798625379397,0.5573333001919566
throughput_3,20,4.0,mrmr,kmeans,aic,0.6993318485523385,0.6068270407922041,0.7341944229733212,0.5999582775704603,0.940733488418055,0.9161098737936154,0.8821964285150317,0.8821660010951597,0.8822276383158036,0.44766146993318484,0.15461538461538463,0.11191536748329621,0.25,1.1702782189966097,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,4.533344394993037,2.3858740150462836,91.06988396611996,695.0,652.0,,,False,30,,0.5330363771343727,0.7193763919821826,0.6993318485523385,0.44892043891950806,0.7297764405132445,0.6068270407922041,0.49565200987057856,0.7470656472260055,0.7341944229733212,0.535226547576491,0.7312874808352985,0.5999582775704603,1.392124295972489,0.8190828663023259,0.940733488418055
throughput_3,20,5.0,mrmr,kmeans,aic,0.7357089829250185,0.7194247120068118,0.7559994967699264,0.6954614403989056,1.103787733437345,0.8804751299183371,0.859177735613644,0.8592543347871338,0.8591020764076343,0.2858203414996288,0.08891454965357967,0.05716406829992576,0.2,1.4693691557465314,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,4.416834022849798,1.6931991570163518,89.32013385789469,487.0,860.0,,,False,30,,0.4550853749072012,0.7386785449146251,0.7357089829250185,0.4119264348649899,0.7342142699787823,0.7194247120068118,0.485447315873194,0.7433397150740471,0.7559994967699264,0.5571300926370191,0.7319727509661738,0.6954614403989056,1.343306883054298,0.9385672395752537,1.103787733437345
throughput_3,20,6.0,mrmr,kmeans,aic,0.49072011878247956,0.4810359643626876,0.5237481030071474,0.46695417492189434,1.3800405717597102,0.8775055679287305,0.8620114727198374,0.8620473226469582,0.8619768351128508,0.25092798812175204,0.06686449060336301,0.04182133135362534,0.16666666666666666,1.7243623104753445,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,3.4906612739432603,1.7480886629782617,88.50801529292949,375.0,972.0,,,False,30,,0.41573867854491464,0.43132887899034894,0.49072011878247956,0.3912602047239255,0.36242709911627397,0.4810359643626876,0.48271587318105963,0.37348441403705684,0.5237481030071474,0.33479662807212957,0.39592054581742886,0.46695417492189434,1.5800778689673356,1.5254689152128984,1.3800405717597102
throughput_3,20,8.0,mrmr,kmeans,aic,0.6080178173719376,0.512186661005624,0.5346062381163714,0.5520685961397294,1.119240252367541,0.8678544914625093,0.8317576395241347,0.8317781544294499,0.8317380668776017,0.25092798812175204,0.050148367952522255,0.031365998515219005,0.125,1.8923113175606419,21.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,python_gc_objects_collected_total_1,buffer_size_2,avg_p_latency_3,data_quality_1,scrape_duration_seconds_2,cores_1,python_gc_objects_collected_total_4,scrape_duration_seconds_3,data_quality_2,python_gc_objects_collected_total_2,scrape_duration_seconds_1,process_open_fds_1,process_open_fds_3,python_gc_objects_collected_total_5,throughput_3",,,3.3776949010789394,2.222790342057124,89.56659189192578,260.0,1087.0,,,False,30,,0.3110616184112843,0.5887156644394952,0.6080178173719376,0.2699649038506529,0.4951286735566495,0.512186661005624,0.33501799337184646,0.5061222760159887,0.5346062381163714,0.2815616930900642,0.5185195325891149,0.5520685961397294,2.2843518673528025,1.2679060768724428,1.119240252367541
throughput_3,20,,mrmr,dbscan,bic,0.25686711210096513,0.05019665415148882,0.039182374345955354,0.09515343872500677,3.736831280049469,0.5419450631031922,0.3489530106820435,0.3489675068720782,0.3489432335241666,0.09502598366740905,0.003471186440677966,0.001900519673348181,0.02,3.6463018235939124,14.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,avg_p_latency_3,data_quality_1,cores_1,python_gc_objects_collected_total_4,data_quality_2,python_gc_objects_collected_total_5,throughput_3",,,0.9012286511715502,0.5353498319163918,82.23213460110128,427.0,920.0,,,False,30,,0.017817371937639197,0.15219005196733482,0.25686711210096513,0.0020242914979757085,0.03544774639189169,0.05019665415148882,0.0013736263736263737,0.028894184113282248,0.039182374345955354,0.0038461538461538464,0.07046996426057035,0.09515343872500677,5.209124473643779,3.9271171079356004,3.736831280049469
throughput_3,20,,mrmr,dbscan,aic,0.18188567186340016,0.10286605255879104,0.09076345728250984,0.14007224102516366,3.2963175531257156,0.5419450631031922,0.3489530106820435,0.3489675068720782,0.3489432335241666,0.09502598366740905,0.003471186440677966,0.001900519673348181,0.02,3.6463018235939124,14.0,"throughput_2,buffer_size_3,throughput_1,avg_p_latency_2,avg_p_latency_1,buffer_size_1,buffer_size_2,avg_p_latency_3,data_quality_1,cores_1,python_gc_objects_collected_total_4,data_quality_2,python_gc_objects_collected_total_5,throughput_3",,,1.6231128349900246,1.1078865530434996,86.90025816811249,176.0,1171.0,,,False,30,,0.24721603563474387,0.16481069042316257,0.18188567186340016,0.1403430106035721,0.08452354674154769,0.10286605255879104,0.17054839579060352,0.0823868671884484,0.09076345728250984,0.13835940749511785,0.12353356204092264,0.14007224102516366,3.216062941826763,3.3102368171226635,3.2963175531257156
throughput_3,20,2.0,pca,classic_uniform,bic,0.838158871566444,0.47353379899886694,0.9188384214445271,0.509009009009009,0.375959972906861,0.9628804751299184,0.9325825825825826,0.9325825825825826,0.9325825825825826,0.8351893095768375,0.4550970873786408,0.41759465478841873,0.5,0.4509221326960408,21.0,"pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,throughput_3",,,3.961988103110343,1.680758718866855,8.16574617405422,1051.0,296.0,,,False,30,,,,0.838158871566444,,,0.47353379899886694,,,0.9188384214445271,,,0.509009009009009,,,0.375959972906861
