timestamp,avg_p_latency,buffer_size,cadvisor_version_info,container_blkio_device_usage_total,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_load_average_10s,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_fs_inodes_free,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_limit_bytes,container_fs_read_seconds_total,container_fs_reads_bytes_total,container_fs_reads_merged_total,container_fs_reads_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_write_seconds_total,container_fs_writes_bytes_total,container_fs_writes_merged_total,container_fs_writes_total,container_last_seen,container_memory_cache,container_memory_failcnt,container_memory_failures_total,container_memory_kernel_usage,container_memory_mapped_file,container_memory_max_usage_bytes,container_memory_rss,container_memory_swap,container_memory_usage_bytes,container_memory_working_set_bytes,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_oom_events_total,container_scrape_error,container_spec_cpu_period,container_spec_cpu_quota,container_spec_cpu_shares,container_spec_memory_limit_bytes,container_spec_memory_reservation_limit_bytes,container_spec_memory_swap_limit_bytes,container_start_time_seconds,container_tasks_state,cores,data_quality,machine_cpu_cores,machine_cpu_physical_cores,machine_cpu_sockets,machine_memory_bytes,machine_nvm_avg_power_budget_watts,machine_nvm_capacity,machine_scrape_error,machine_swap_bytes,python_gc_collections_total,python_gc_objects_collected_total,python_gc_objects_uncollectable_total,python_info,throughput,up
2025-11-11T15:20:57Z,12,250,1,0,9.81501690325838,9.81501690325838,0.17985822174882912,0,0.00908631769078467,0.0247595783111605,0.015673260620375832,60509724,0,0,0,0,977896124416,0,284.5531279308069,0,0,0,0,31984504832,0,0,0,0,1762874457,135806976,0,0,0,43700224,291569664,132911104,0,286564352,233545728,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,550,12,12,1,8217751552,0,0,0,1073737728,0.016778241975805776,0,0,1,83,0
2025-11-11T15:20:58Z,12,250,1,0,9.996944906480191,9.996944906480191,0.18251597135001185,0,0.009191163619252483,0.024715682979295512,0.015524536165635918,60509724,0,0,0,0,977896124416,0,275.3428340951869,0,0,0,0,31984504832,0,0,0,0,1762874458,135806976,0,0,0,43700224,291569664,132911104,0,287043584,234024960,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,550,12,12,1,8217751552,0,0,0,1073737728,0.016778523489932883,0,0,1,84,0
2025-11-11T15:20:59Z,12,250,1,0,9.804844416920533,9.804844416920533,0.1791138729116753,0,0.009334665048380028,0.024782323589899197,0.015447658541519168,60509724,0,0,0,0,977896124416,0,276.1875863929065,0,0,0,0,31984537600,0,0,0,0,1762874459,135806976,0,0,0,43700224,291569664,132911104,0,286044160,233025536,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,550,12,12,1,8217751552,0,0,0,1073737728,0.016777116013757237,0,0,1,84,0
2025-11-11T15:21:00Z,12,250,1,0,10.00549186517471,10.00549186517471,0.18148716276515414,0,0.009341069557300168,0.024898077682912172,0.015557008125611997,60509724,0,0,0,0,977896124416,0,281.4588308051743,0,0,0,0,31984537600,0,0,0,0,1762874460,135806976,0,0,0,43700224,291569664,132911104,0,286044160,233025536,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,550,12,12,1,8217751552,0,0,0,1073737728,0.016778523489932883,0,0,1,86,0
2025-11-11T15:21:01Z,12,250,1,0,9.999480995796066,9.999480995796066,0.182629690500493,0,0.0095046403312058,0.0251173193030878,0.015612661721580141,60509724,0,0,0,0,977896124416,0,282.62894600655517,0,0,0,0,31984558080,0,0,0,0,1762874461,135806976,0,0,0,43700224,291569664,132911104,0,286564352,233545728,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,550,12,12,1,8217751552,0,0,0,1073737728,0.016777116013757237,0,0,1,83,0
2025-11-11T15:21:02Z,12,250,1,0,9.999480995796064,9.999480995796064,0.18262969050049294,0,0.009510163451725697,0.02497022066819468,0.015460040486507287,60509724,0,0,0,0,977896124416,0,274.10369230254463,0,0,0,0,31984558080,0,0,0,0,1762874462,135806976,0,0,0,43700224,291569664,132911104,0,286523392,233504768,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,550,12,12,1,8217751552,0,0,0,1073737728,0.033557046979865765,0,0,1,87,0
2025-11-11T15:21:03Z,15,250,1,0,10.014672262599381,9.997611492134986,0.18267514586958752,0,0.009395136417556352,0.024707049652601246,0.015311930181325203,60509724,0,0,0,0,977896124416,0,277.64785629554314,0,0,0,0,31984594944,0,0,0,0,1762874463,135811072,0,0,0,43700224,291569664,133193728,0,287768576,234749952,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355479498020267,0,0,1,69,0
2025-11-11T15:21:04Z,15,250,1,0,9.84266952695561,9.82572861554949,0.17929865909001436,0,0.009395136417556352,0.024707049652601246,0.015311930181325203,60509724,0,0,0,0,977896124416,0,277.64785629554314,0,0,0,0,31984623616,0,0,0,0,1762874464,135811072,0,0,0,43700224,291569664,133193728,0,287768576,234749952,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,67,0
2025-11-11T15:21:05Z,15,250,1,0,10.006889424733036,9.989665862900448,0.18229016534619352,0,0.009358086889347911,0.02522258048264395,0.015864493593296055,60509724,0,0,0,0,977896124416,0,275.14400389608204,0,0,0,0,31984623616,0,0,0,0,1762874465,135811072,0,0,0,43700224,291569664,131350528,0,287985664,234962944,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033558173093056816,0,0,1,67,0
2025-11-11T15:21:06Z,15,250,1,0,10.000687332462713,9.983504020894907,0.18238602309437074,0,0.009303151970625072,0.025311182031880028,0.016008030061254955,60509724,0,0,0,0,977896124416,0,281.12077692558466,0,0,0,0,31984652288,0,0,0,0,1762874466,135811072,0,0,0,43700224,291569664,131350528,0,287985664,234962944,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,68,0
2025-11-11T15:21:07Z,15,250,1,0,9.84952737081234,9.832603784264553,0.17962926614957384,0,0.009312972498234862,0.025411407119116908,0.016098451841774435,60509724,0,0,0,0,977896124416,0,282.14710086276676,0,0,0,0,31984676864,0,0,0,0,1762874467,135811072,0,0,0,43700224,291569664,131350528,0,288436224,235413504,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355986240456414,0,0,1,67,0
2025-11-11T15:21:08Z,15,250,1,0,9.987494218217325,9.970363010295856,0.18148301440734582,0,0.009279591458378979,0.025256855375592014,0.01597726391721302,60509724,0,0,0,0,977896124416,0,276.13638278866733,0,0,0,0,31984676864,0,0,0,0,1762874468,135815168,0,0,0,43700224,291569664,131350528,0,288944128,235917312,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355873617799554,0,0,1,66,0
2025-11-11T15:21:09Z,15,250,1,0,10.01204197488388,9.994839153621193,0.18008730431790823,0,0.009264010113604875,0.025482353144915513,0.01621834303131062,60509724,0,0,0,0,977896124416,0,283.7351066777501,0,0,0,0,31984713728,0,0,0,0,1762874469,135815168,0,0,0,43700224,291569664,131350528,0,288944128,235917312,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,68,0
2025-11-11T15:21:10Z,15,250,1,0,10.00134925453687,9.984483572826015,0.18029169196518927,0,0.009297020406110095,0.025215815154512985,0.015918811515954322,60509724,0,0,0,0,977896124416,0,274.71956270225854,0,0,0,0,31984713728,0,0,0,0,1762874470,135815168,0,0,0,43700224,291569664,131350528,0,288182272,235155456,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033558736177995534,0,0,1,66,0
2025-11-11T15:21:11Z,15,250,1,0,9.999665563024648,9.982943714257047,0.17920895622219998,0,0.009336366451080224,0.02543384477776248,0.01609747832668225,60509724,0,0,0,0,977896124416,0,281.8219347736342,0,0,0,0,31984738304,0,0,0,0,1762874471,135815168,0,0,0,43700224,291569664,131350528,0,288182272,235155456,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,68,0
2025-11-11T15:21:12Z,15,250,1,0,10.001029265447558,9.983874841321576,0.17957613133427117,0,0.00936363480025452,0.025427058074945406,0.016063423274690874,60509724,0,0,0,0,977896124416,0,281.7589296462536,0,0,0,0,31984766976,0,0,0,0,1762874472,135815168,0,0,0,43700224,291569664,132407296,0,288727040,235700224,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,67,0
2025-11-11T15:21:13Z,15,250,1,0,9.98870841657257,9.97133674976114,0.17881893511682442,0,0.009363634800254522,0.025427058074945413,0.016063423274690878,60509724,0,0,0,0,977896124416,0,281.75892964625365,0,0,0,0,31984766976,0,0,0,0,1762874473,135815168,0,0,0,43700224,291569664,132407296,0,288727040,235700224,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,67,0
2025-11-11T15:21:14Z,15,250,1,0,9.990112175662315,9.973064202666304,0.17852654369395476,0,0.0092598964336711,0.02449302389595195,0.015233110258571738,60509724,0,0,0,0,977896124416,0,281.86557021693875,0,0,0,0,31984803840,0,0,0,0,1762874474,135815168,0,0,0,43700224,291569664,132411392,0,289492992,236466176,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355986240456414,0,0,1,66,0
2025-11-11T15:21:15Z,15,250,1,0,9.994514160323664,9.977370911335116,0.17753269217582118,0,0.009275287365909818,0.025227790660816467,0.01595250329490665,60509724,0,0,0,0,977896124416,0,273.33544652241375,0,0,0,0,31984803840,0,0,0,0,1762874475,135815168,0,0,0,43700224,291569664,128217088,0,285003776,231976960,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355761002701388,0,0,1,67,0
2025-11-11T15:21:16Z,15,250,1,0,9.99899507587177,9.982246340401298,0.17771739858640676,0,0.009199955618524146,0.025352235290101215,0.016152279671577077,60509724,0,0,0,0,977896124416,0,279.6715770786747,0,0,0,0,31984836608,0,0,0,0,1762874476,135815168,0,0,0,43700224,291569664,128217088,0,285003776,231976960,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033558173093056816,0,0,1,67,0
2025-11-11T15:21:17Z,15,250,1,0,10.004282655246254,9.987152034261243,0.17766740899357605,0,0.009217165149544864,0.025300103017918366,0.016082937868373504,60509724,0,0,0,0,977896124416,0,276.69599581173054,0,0,0,0,31984836608,0,0,0,0,1762874477,135815168,0,0,0,43700224,291569664,128217088,0,285261824,232235008,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355479498020267,0,0,1,66,0
2025-11-11T15:21:18Z,15,250,1,0,9.997774468012258,9.980654991183469,0.17622695290431925,0,0.009311888644587176,0.025506033482799825,0.016194144838212632,60509724,0,0,0,0,977896124416,0,283.65159882966014,0,0,0,0,31984865280,0,0,0,0,1762874478,135815168,0,0,0,43700224,291569664,128217088,0,285261824,232235008,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,66,0
2025-11-11T15:21:19Z,15,250,1,0,9.8388548224791,9.821920476829394,0.1725982546652777,0,0.009271354666936281,0.025268405709182224,0.015997051042245927,60509724,0,0,0,0,977896124416,0,276.08985052996985,0,0,0,0,31984893952,0,0,0,0,1762874479,135815168,0,0,0,43700224,291569664,128217088,0,285257728,232230912,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033557046979865765,0,0,1,66,0
2025-11-11T15:21:20Z,15,250,1,0,9.994151443217396,9.976949805621496,0.1753225479065608,0,0.009275894864257304,0.02547599861663497,0.016200086460314712,60509724,0,0,0,0,977896124416,0,283.3131592598997,0,0,0,0,31984893952,0,0,0,0,1762874480,135815168,0,0,0,43700224,291569664,128217088,0,285257728,232230912,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,66,0
2025-11-11T15:21:21Z,15,250,1,0,10.011066655316249,9.994041031752786,0.17567332936068783,0,0.0091972289301067,0.025293719707479147,0.016096473650858895,60509724,0,0,0,0,977896124416,0,280.60079809553173,0,0,0,0,31984918528,0,0,0,0,1762874481,135815168,0,0,0,43700224,291569664,128217088,0,285212672,232185856,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,66,0
2025-11-11T15:21:22Z,15,250,1,0,9.84090349679768,9.823994727902837,0.17103782799136247,0,0.009197228930106698,0.02529371970747914,0.01609647365085889,60509724,0,0,0,0,977896124416,0,280.6007980955317,0,0,0,0,31984918528,0,0,0,0,1762874482,135815168,0,0,0,43700224,291569664,128217088,0,285212672,232185856,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033557046979865765,0,0,1,66,0
2025-11-11T15:21:23Z,15,250,1,0,9.985014059842731,9.968175924834565,0.17323948879422113,0,0.009116810099511919,0.024053895107186588,0.01493708500767466,60509724,0,0,0,0,977896124416,0,282.5655795664246,0,0,0,0,31984947200,0,0,0,0,1762874483,135815168,0,0,0,43700224,291569664,128217088,0,285401088,232374272,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033558173093056816,0,0,1,66,0
2025-11-11T15:21:24Z,15,250,1,0,9.994293915238703,9.977002749295384,0.17348539761036083,0,0.009037042010036755,0.023849918598210833,0.014812893372048134,60509724,0,0,0,0,977896124416,0,274.9869924976083,0,0,0,0,31984947200,0,0,0,0,1762874484,135815168,0,0,0,43700224,291569664,128217088,0,284991488,231964672,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355761002701387,0,0,1,66,0
2025-11-11T15:21:25Z,15,250,1,0,9.840625651720543,9.823541232186306,0.17167914509384782,0,0.009031516992595405,0.024003779967896183,0.01497228023542815,60509724,0,0,0,0,977896124416,0,282.78992698966124,0,0,0,0,31984979968,0,0,0,0,1762874485,135815168,0,0,0,43700224,291569664,128217088,0,284991488,231964672,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,67,0
2025-11-11T15:21:26Z,15,250,1,0,10.012876118189212,9.995933857413933,0.17510626185958247,0,0.008934096486862197,0.024377194638474618,0.015443098151612397,60509724,0,0,0,0,977896124416,0,281.1883227212659,0,0,0,0,31985004544,0,0,0,0,1762874486,135815168,0,0,0,43700224,291569664,129282048,0,286081024,233054208,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033560425546195934,0,0,1,67,0
2025-11-11T15:21:27Z,15,250,1,0,9.998437744102484,9.981079345241195,0.17499326494124168,0,0.008795569010523691,0.023999214474677833,0.01520364546415412,60509724,0,0,0,0,977896124416,0,276.8283621164398,0,0,0,0,31985029120,0,0,0,0,1762874487,135815168,0,0,0,43700224,291569664,129282048,0,286081024,233054208,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,65,0
2025-11-11T15:21:28Z,15,250,1,0,10.001525656456069,9.967622179654523,0.17473984167076337,0,0.008936106302820483,0.024676865899602874,0.015740742626344898,60509724,0,0,0,0,977896124416,0,278.04364796524453,0,0,0,0,31985045504,0,0,0,0,1762874488,135815168,0,0,0,43700224,291569664,128507904,0,285278208,232251392,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033557046979865765,0,0,1,65,0
2025-11-11T15:21:29Z,15,250,1,0,9.990932598985795,9.957349632266515,0.17472383047318404,0,0.008948576989397841,0.024755774845065134,0.015807197855667275,60509724,0,0,0,0,977896124416,0,279.7193246034862,0,0,0,0,31985045504,0,0,0,0,1762874489,135815168,0,0,0,43700224,291569664,128507904,0,285552640,232525824,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.0167796496409155,0,0,1,66,0
2025-11-11T15:21:30Z,15,250,1,0,9.989872809351343,9.955543349525394,0.17462761118453804,0,0.008935913141246157,0.024649191992079354,0.015713278850833182,60509724,0,0,0,0,977896124416,0,274.9408467721636,0,0,0,0,31985070080,0,0,0,0,1762874490,135815168,0,0,0,43700224,291569664,128512000,0,285560832,232534016,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.0167796496409155,0,0,1,65,0
2025-11-11T15:21:31Z,16,250,1,0,9.996411544573743,9.962235778609388,0.17495203431246906,0,0.008904691090982828,0.02476666216033529,0.015861971069352436,60509724,0,0,0,0,977896124416,0,276.8690009463296,0,0,0,0,31985090560,0,0,0,0,1762874491,135815168,0,0,0,43700224,291569664,128512000,0,285024256,231997440,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.016778241975805776,0,0,1,65,0
2025-11-11T15:21:32Z,16,250,1,0,9.996411544573743,9.962235778609388,0.17495203431246906,0,0.0088716323296355,0.024785167765792482,0.01591355247686724,60509724,0,0,0,0,977896124416,0,279.1949968474686,0,0,0,0,31985111040,0,0,0,0,1762874492,135815168,0,0,0,43700224,291569664,128512000,0,285532160,232505344,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.01677993120228207,0,0,1,63,0
2025-11-11T15:21:33Z,16,250,1,0,10.003730204483027,9.969819254637322,0.17502860388619484,0,0.0088716323296355,0.024785167765792482,0.01591355247686724,60509724,0,0,0,0,977896124416,0,279.1949968474686,0,0,0,0,31985135616,0,0,0,0,1762874493,135815168,0,0,0,43700224,291569664,128512000,0,285532160,232505344,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.016779368088997767,0,0,1,65,0
2025-11-11T15:21:34Z,16,250,1,0,9.998784869894283,9.964066866873818,0.17525540298922002,0,0.008848295834261524,0.02308823277413164,0.014239919803965252,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985135616,0,0,0,0,1762874494,135815168,0,0,0,43700224,291569664,128512000,0,285257728,232230912,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.01677880501350694,0,0,1,64,0
2025-11-11T15:21:35Z,16,250,1,0,10.003768542944261,9.969509061632808,0.1739008016718627,0,0.008687999092430627,0.02282836504909616,0.014140365956665556,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985156096,0,0,0,0,1762874495,135815168,0,0,0,43700224,291569664,128512000,0,285257728,232230912,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.016779086546528408,0,0,1,64,0
2025-11-11T15:21:36Z,16,250,1,0,9.998151602224798,9.964544369948412,0.1738264858597569,0,0.008755211180973207,0.02490696760524875,0.016151773510114823,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985176576,0,0,0,0,1762874496,135815168,0,0,0,43700224,291569664,130506752,0,287576064,234549248,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355423202751447,0,0,1,65,0
2025-11-11T15:21:37Z,16,250,1,0,9.998305371970853,9.9644128113879,0.17264570411794603,0,0.008766247522722608,0.02500333151096836,0.016237083988245738,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985213440,0,0,0,0,1762874497,135815168,0,0,0,43700224,291569664,130506752,0,287326208,234299392,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033557046979865765,0,0,1,63,0
2025-11-11T15:21:38Z,16,250,1,0,9.816619119274147,9.782235164390524,0.16905543624850844,0,0.008766247522722608,0.02500333151096836,0.016237083988245738,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985213440,0,0,0,0,1762874498,135815168,0,0,0,43700224,291569664,130506752,0,287326208,234299392,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,64,0
2025-11-11T15:21:39Z,16,250,1,0,10.005113345832623,9.971024373615135,0.17213032214078744,0,0.008738613048830531,0.02502523594583504,0.016286639994528798,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985233920,0,0,0,0,1762874499,135819264,0,0,0,43700224,291569664,130506752,0,287305728,234278912,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033555357951780954,0,0,1,63,0
2025-11-11T15:21:40Z,15,250,1,0,9.998132776561253,9.964183259493133,0.1709208467009556,0,0.008738613048830531,0.02502523594583504,0.016286639994528798,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985233920,0,0,0,0,1762874500,135819264,0,0,0,43700224,291569664,130506752,0,287305728,234278912,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355761002701388,0,0,1,65,0
2025-11-11T15:21:41Z,16,250,1,0,9.995240361732508,9.961242945536139,0.1701030801659073,0,0.008717741797310033,0.025066580998886312,0.016348839201576273,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985270784,0,0,0,0,1762874501,135819264,0,0,0,43700224,291569664,130506752,0,287531008,234500096,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355648395161155,0,0,1,64,0
2025-11-11T15:21:42Z,16,250,1,0,9.999833057878833,9.966444633645516,0.17032274920285148,0,0.008651520716371965,0.02521786732427377,0.016566329118351777,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985291264,0,0,0,0,1762874502,135819264,0,0,0,43700224,291569664,130506752,0,287531008,234500096,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355986240456414,0,0,1,65,0
2025-11-11T15:21:43Z,16,250,1,0,9.997565810063636,9.962791668115587,0.16972420628021018,0,0.008703234734475008,0.024584725825981674,0.015881491091506664,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985291264,0,0,0,0,1762874503,135819264,0,0,0,43700224,291569664,130506752,0,287514624,234483712,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355592094225026,0,0,1,64,0
2025-11-11T15:21:44Z,15,250,1,0,9.994900560938296,9.960904300526941,0.16970322964473916,0,0.008696268669253906,0.024348957545822617,0.01565268887656871,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985324032,0,0,0,0,1762874504,135819264,0,0,0,43700224,291569664,130506752,0,286785536,233754624,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355423202751447,0,0,1,65,0
2025-11-11T15:21:45Z,16,250,1,0,10.01257947166219,9.978580899602218,0.17048351069255094,0,0.008790457359009627,0.02394991403026135,0.015159473865199441,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985344512,0,0,0,0,1762874505,135819264,0,0,0,43700224,291569664,130506752,0,286785536,233754624,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033557046979865765,0,0,1,64,0
2025-11-11T15:21:46Z,16,250,1,0,10.007842602380059,9.973744331162411,0.16901433832304716,0,0.008813480655328875,0.024476481590523357,0.01566298361677808,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985344512,0,0,0,0,1762874506,135819264,0,0,0,43700224,291569664,130510848,0,287039488,234008576,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355704697986577,0,0,1,63,0
2025-11-11T15:21:47Z,16,250,1,0,10.001877485534829,9.967741384901604,0.16707317073170727,0,0.008834139223969733,0.024459815747951322,0.015625659557862947,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985364992,0,0,0,0,1762874507,135819264,0,0,0,43700224,291569664,130510848,0,288403456,235372544,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.03355704697986577,0,0,1,63,0
2025-11-11T15:21:48Z,16,250,1,0,10.001877485534827,9.967741384901602,0.16707317073170724,0,0.008823322101499113,0.024708877733461688,0.015885538440379595,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985385472,0,0,0,0,1762874508,135819264,0,0,0,43700224,291569664,130846720,0,288112640,235081728,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033558736177995534,0,0,1,63,0
2025-11-11T15:21:49Z,20,250,1,0,10.0075658573492,9.973175596671023,0.16791053373684578,0,0.008818374915711401,0.02485579905596761,0.0160374072825354,60509724,0,0,0,0,977896124416,0,0,0,0,0,0,31985414144,0,0,0,0,1762874509,135819264,0,0,0,43700224,291569664,130846720,0,287371264,234340352,0,0,0,0,0,0,0,0,0,0,100000,100000,2597,0,0,0,1762874150,0,1,650,12,12,1,8217751552,0,0,0,1073737728,0.033559299281831,0,0,1,51,0
