metric,labels,timestamp,value
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:23:54Z","914.2041622513783"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:24:09Z","914.9926969670936"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:24:24Z","1413.412929829707"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:24:39Z","1400.4136964288768"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:24:54Z","958.8656277172095"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:25:09Z","986.4107062992398"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:25:24Z","1170.0300774620673"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:25:39Z","1210.380851396687"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:25:54Z","1216.6832660620992"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:26:09Z","1177.2701912184893"
"container_blkio_device_usage_total","device=/dev/vda;id=/docker;instance=cadvisor:8080;job=iot_service;major=254;minor=0;operation=Read","2025-10-31T10:26:24Z","0"
