variable,variable_state,prob,container_fs_inodes_free_t,container_cpu_cfs_throttled_periods_total_t,container_cpu_cfs_periods_total_t,container_cpu_system_seconds_total_t,data_quality_t,container_last_seen_t,container_cpu_cfs_throttled_seconds_total_t,cores_t,container_cpu_usage_seconds_total_t,container_cpu_user_seconds_total_t,container_memory_rss_t,container_memory_failures_total_t,container_fs_reads_bytes_total_t,container_fs_usage_bytes_t,python_gc_collections_total_t,container_memory_cache_t,container_spec_cpu_quota_t,container_memory_mapped_file_t,container_memory_usage_bytes_t,container_memory_max_usage_bytes_t,throughput_t,container_fs_reads_bytes_total_t1,container_memory_working_set_bytes_t1,data_quality_t1
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.001886792452830188,,,,,data_quality_t_0,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.001886792452830188,,,,,data_quality_t_0,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.001886792452830188,,,,,data_quality_t_0,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.9924528301886789,,,,,data_quality_t_0,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.9924528301886789,,,,,data_quality_t_0,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.0018867924528301878,,,,,data_quality_t_0,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0009478672985781991,,,,,data_quality_t_1,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.5981042654028437,,,,,data_quality_t_1,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.3990521327014218,,,,,data_quality_t_1,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.0009478672985781991,,,,,data_quality_t_1,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.0009478672985781991,,,,,data_quality_t_1,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.992452830188679,,,,,data_quality_t_1,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.992452830188679,,,,,data_quality_t_1,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0018867924528301885,,,,,data_quality_t_1,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.0018867924528301885,,,,,data_quality_t_1,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.7943396226415094,,,,,data_quality_t_1,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.19999999999999998,,,,,data_quality_t_1,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.0018867924528301885,,,,,data_quality_t_1,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.992452830188679,,,,,data_quality_t_1,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.001886792452830188,,,,,data_quality_t_1,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0009478672985781991,,,,,data_quality_t_2,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.0009478672985781991,,,,,data_quality_t_2,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.0009478672985781991,,,,,data_quality_t_2,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.9962085308056872,,,,,data_quality_t_2,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.0009478672985781991,,,,,data_quality_t_2,,,cores_t_0,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.001886792452830189,,,,,data_quality_t_2,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.001886792452830189,,,,,data_quality_t_2,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.001886792452830189,,,,,data_quality_t_2,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.369811320754717,,,,,data_quality_t_2,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.6245283018867925,,,,,data_quality_t_2,,,cores_t_1,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.9924528301886792,,,,,data_quality_t_2,,,cores_t_2,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.0018867924528301885,,,,,data_quality_t_2,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.9924528301886792,,,,,data_quality_t_2,,,cores_t_3,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_0,0.001941747572815534,,,,,data_quality_t_2,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_1,0.001941747572815534,,,,,data_quality_t_2,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_2,0.001941747572815534,,,,,data_quality_t_2,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_3,0.001941747572815534,,,,,data_quality_t_2,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t,container_fs_usage_bytes_t_4,0.9922330097087378,,,,,data_quality_t_2,,,cores_t_4,,,,,,,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_0,0.9894736842105262,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_1,0.0056680161943319825,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_2,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_3,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_4,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_0,0.0015810276679841897,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_1,0.9897233201581027,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_2,0.005533596837944663,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_3,0.0015810276679841897,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_4,0.0015810276679841897,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_0,0.0015748031496062992,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_1,0.0015748031496062992,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_2,0.989763779527559,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_3,0.005511811023622046,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_4,0.0015748031496062992,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_0,0.0015873015873015873,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_1,0.0015873015873015873,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_2,0.0015873015873015873,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_3,0.9896825396825397,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_4,0.005555555555555555,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_0,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_1,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_2,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_3,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_fs_usage_bytes_t1,container_fs_usage_bytes_t1_4,0.9937007874015749,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_last_seen_t,container_last_seen_t_0,0.9935222672064776,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_last_seen_t,container_last_seen_t_1,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_last_seen_t,container_last_seen_t_2,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_last_seen_t,container_last_seen_t_3,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_last_seen_t,container_last_seen_t_4,0.0016194331983805667,,,,,,,,,,,,,,container_fs_usage_bytes_t_0,,,,,,,,,,
container_last_seen_t,container_last_seen_t_0,0.025296442687747035,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_last_seen_t,container_last_seen_t_1,0.9699604743083003,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_last_seen_t,container_last_seen_t_2,0.0015810276679841897,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_last_seen_t,container_last_seen_t_3,0.0015810276679841897,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_last_seen_t,container_last_seen_t_4,0.0015810276679841897,,,,,,,,,,,,,,container_fs_usage_bytes_t_1,,,,,,,,,,
container_last_seen_t,container_last_seen_t_0,0.0015748031496062992,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_last_seen_t,container_last_seen_t_1,0.02125984251968504,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_last_seen_t,container_last_seen_t_2,0.9740157480314959,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_last_seen_t,container_last_seen_t_3,0.0015748031496062992,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_last_seen_t,container_last_seen_t_4,0.0015748031496062992,,,,,,,,,,,,,,container_fs_usage_bytes_t_2,,,,,,,,,,
container_last_seen_t,container_last_seen_t_0,0.0015873015873015873,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_last_seen_t,container_last_seen_t_1,0.0015873015873015873,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_last_seen_t,container_last_seen_t_2,0.013492063492063491,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_last_seen_t,container_last_seen_t_3,0.9817460317460318,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_last_seen_t,container_last_seen_t_4,0.0015873015873015873,,,,,,,,,,,,,,container_fs_usage_bytes_t_3,,,,,,,,,,
container_last_seen_t,container_last_seen_t_0,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_last_seen_t,container_last_seen_t_1,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_last_seen_t,container_last_seen_t_2,0.0015748031496062994,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_last_seen_t,container_last_seen_t_3,0.013385826771653543,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_last_seen_t,container_last_seen_t_4,0.9818897637795276,,,,,,,,,,,,,,container_fs_usage_bytes_t_4,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_0,0.9897233201581027,,,,,,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_1,0.005533596837944663,,,,,,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_2,0.0015810276679841897,,,,,,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_3,0.0015810276679841897,,,,,,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_4,0.0015810276679841897,,,,,,container_last_seen_t_0,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_0,0.0015873015873015873,,,,,,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_1,0.9896825396825396,,,,,,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_2,0.005555555555555555,,,,,,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_3,0.0015873015873015873,,,,,,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_4,0.0015873015873015873,,,,,,container_last_seen_t_1,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_0,0.0015873015873015873,,,,,,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_1,0.0015873015873015873,,,,,,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_2,0.9896825396825396,,,,,,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_3,0.005555555555555555,,,,,,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_4,0.0015873015873015873,,,,,,container_last_seen_t_2,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_0,0.0015873015873015873,,,,,,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_1,0.0015873015873015873,,,,,,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_2,0.0015873015873015873,,,,,,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_3,0.9896825396825397,,,,,,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_4,0.005555555555555555,,,,,,container_last_seen_t_3,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_0,0.0015936254980079682,,,,,,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_1,0.0015936254980079682,,,,,,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_2,0.0015936254980079682,,,,,,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_3,0.0015936254980079682,,,,,,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_last_seen_t1,container_last_seen_t1_4,0.9936254980079682,,,,,,container_last_seen_t_4,,,,,,,,,,,,,,,,,,
container_memory_cache_t,container_memory_cache_t_0,0.5,,,,,,,,,,,,,,,python_gc_collections_total_t_0,,,,,,,,,
container_memory_cache_t,container_memory_cache_t_1,0.5,,,,,,,,,,,,,,,python_gc_collections_total_t_0,,,,,,,,,
container_memory_cache_t,container_memory_cache_t_0,0.006009615384615384,,,,,,,,,,,,,,,python_gc_collections_total_t_1,,,,,,,,,
container_memory_cache_t,container_memory_cache_t_1,0.9939903846153846,,,,,,,,,,,,,,,python_gc_collections_total_t_1,,,,,,,,,
container_memory_cache_t,container_memory_cache_t_0,0.0017088174982911827,,,,,,,,,,,,,,,python_gc_collections_total_t_2,,,,,,,,,
container_memory_cache_t,container_memory_cache_t_1,0.9982911825017089,,,,,,,,,,,,,,,python_gc_collections_total_t_2,,,,,,,,,
container_memory_cache_t1,container_memory_cache_t1_0,0.5,,,,,,,,,,,,,,,,container_memory_cache_t_0,,,,,,,,
container_memory_cache_t1,container_memory_cache_t1_1,0.5,,,,,,,,,,,,,,,,container_memory_cache_t_0,,,,,,,,
container_memory_cache_t1,container_memory_cache_t1_0,0.0019952114924181963,,,,,,,,,,,,,,,,container_memory_cache_t_1,,,,,,,,
container_memory_cache_t1,container_memory_cache_t1_1,0.9980047885075818,,,,,,,,,,,,,,,,container_memory_cache_t_1,,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.031155778894472366,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.32512562814070356,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_2,0.6417085427135679,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_3,0.0010050251256281408,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_4,0.0010050251256281408,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_2,0.992452830188679,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_3,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_4,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_2,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_2,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_2,0.992452830188679,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_2,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_3,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_2,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_4,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_2,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_3,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_3,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_2,0.992452830188679,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_3,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_3,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_3,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_4,0.001886792452830188,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_3,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.0019138755980861242,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_4,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.0019138755980861242,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_4,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_2,0.9062200956937798,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_4,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_3,0.08803827751196172,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_4,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_4,0.0019138755980861242,,,,,data_quality_t_0,,,,,,,,,,,,container_spec_cpu_quota_t_4,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.0009478672985781991,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.0009478672985781991,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_2,0.0009478672985781991,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_3,0.9962085308056872,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_4,0.0009478672985781991,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_0,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_0,0.001886792452830188,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
container_memory_mapped_file_t,container_memory_mapped_file_t_1,0.001886792452830188,,,,,data_quality_t_1,,,,,,,,,,,,container_spec_cpu_quota_t_1,,,,,,,
